id,puzzle_type,solution_state,initial_state,num_wildcards
284,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;A;A;A;B;C;B;C;B;B,0
285,wreath_6/6,C;A;C;A;A;A;B;B;B;B,B;A;B;A;B;A;C;A;B;C,2
286,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;B;C;A;A;C;B;B;B;A,2
287,wreath_6/6,C;A;C;A;A;A;B;B;B;B,B;C;B;C;A;A;B;A;B;A,2
288,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;A;C;B;C;A;B;B;A;B,0
289,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;B;A;C;A;B;B;B;A;C,0
290,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;B;B;A;B;A;B;A;C;C,0
291,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;B;C;B;A;C;A;A;B;B,2
292,wreath_6/6,C;A;C;A;A;A;B;B;B;B,C;B;B;A;B;B;A;A;A;C,0
293,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;B;B;C;A;B;B;C;A;A,0
294,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;C;A;B;B;A;B;C;B;A,0
295,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;A;C;A;B;B;B;B;C;A,0
296,wreath_6/6,C;A;C;A;A;A;B;B;B;B,C;A;B;C;B;A;B;B;A;A,0
297,wreath_6/6,C;A;C;A;A;A;B;B;B;B,B;A;C;A;B;A;A;C;B;B,0
298,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;C;B;A;A;B;B;B;C;A,2
299,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;B;C;A;C;A;B;A;B;B,0
300,wreath_6/6,C;A;C;A;A;A;B;B;B;B,A;B;B;B;A;C;A;A;B;C,0
301,wreath_6/6,C;A;C;A;A;A;B;B;B;B,B;B;B;B;A;C;A;C;A;A,0
302,wreath_6/6,C;A;C;A;A;A;B;B;B;B,C;A;B;A;A;B;B;C;B;A,0
303,wreath_6/6,C;A;C;A;A;A;B;B;B;B,B;A;A;B;A;C;B;A;C;B,0
304,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,A;B;B;B;C;A;A;B;C;B;A;A,0
305,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;C;B;B;A;C;A;A;B;B;A;A,0
306,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;A;A;B;A;A;A;C;B;C;B;B,0
307,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;A;A;B;A;C;B;A;C;B;B;A,0
308,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,A;B;C;B;B;C;B;A;B;A;A;A,0
309,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;A;A;C;B;C;B;B;A;A;B;A,2
310,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;A;C;B;A;A;A;C;B;B;B;A,2
311,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;A;B;A;A;C;B;A;C;B;A;B,0
312,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;B;A;B;C;A;B;C;A;B;A;A,0
313,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;B;A;C;B;A;C;A;A;A;B;B,0
314,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,A;C;A;A;B;B;B;A;C;B;A;B,0
315,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,B;A;A;A;B;C;B;A;A;C;B;B,0
316,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,C;B;A;B;B;A;A;C;A;B;B;A,0
317,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,A;B;A;C;A;C;A;B;A;B;B;B,0
318,wreath_7/7,C;A;C;A;A;A;A;B;B;B;B;B,C;A;A;C;B;A;A;B;B;B;B;A,0
319,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,A;B;A;B;B;B;B;A;A;B;B;A;B;B;A;B;C;C;A;A;A;A,2
320,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,A;A;C;B;B;C;A;B;A;B;A;A;B;B;A;B;A;B;B;B;A;A,0
321,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,B;B;C;B;A;A;A;B;B;B;A;B;A;A;C;A;B;B;B;A;A;A,2
322,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,A;C;A;B;B;A;A;B;B;B;C;A;B;A;B;A;B;B;A;A;B;A,0
323,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,B;B;A;B;A;A;B;B;C;B;A;A;B;B;A;B;A;A;A;A;B;C,0
324,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,A;A;B;A;A;B;B;A;C;B;A;A;B;B;C;A;B;A;B;B;A;B,0
325,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,B;A;B;A;A;A;B;A;B;B;B;A;A;B;A;B;C;C;A;B;A;B,0
326,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,B;A;B;A;A;B;B;C;A;A;B;A;A;A;B;B;B;A;C;B;A;B,0
327,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,B;A;C;A;A;A;A;C;A;A;B;B;B;B;A;B;B;A;B;A;B;B,0
328,wreath_12/12,C;A;A;C;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B,B;A;C;A;B;A;A;B;A;B;B;A;B;B;B;A;B;A;A;A;C;B,2
329,wreath_21/21,C;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,B;B;A;B;A;A;A;B;A;B;A;B;B;A;A;B;A;B;A;A;B;A;C;B;B;A;B;B;A;C;A;B;A;B;B;B;A;B;A;A,0
330,wreath_21/21,C;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,A;A;B;B;A;A;B;B;B;A;B;B;B;B;B;B;B;B;A;A;A;A;C;B;A;B;A;A;A;B;A;A;B;A;B;A;A;A;C;B,0
331,wreath_21/21,C;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,B;B;A;B;B;A;B;B;C;A;B;B;B;A;B;A;A;A;A;B;A;B;B;A;A;B;B;A;A;B;B;C;B;A;A;A;A;A;A;B,0
332,wreath_21/21,C;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,A;B;A;B;B;A;B;B;A;B;A;A;A;B;B;A;B;B;A;B;B;B;B;A;A;B;B;A;A;C;B;B;C;A;B;A;A;A;A;A,0
333,wreath_21/21,C;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,B;A;A;B;B;B;B;A;B;A;B;B;B;B;A;B;B;A;A;A;A;A;B;B;A;A;B;B;B;A;A;A;B;A;C;C;A;A;B;A,0
334,wreath_33/33,C;A;A;A;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,B;B;A;A;B;B;B;B;A;A;B;A;B;A;A;B;A;A;B;B;A;A;C;A;B;A;B;B;B;B;A;A;B;B;B;B;A;A;B;A;A;B;B;A;A;A;B;A;A;C;B;B;B;B;A;B;A;A;A;A;B;A;A;B,0
335,wreath_33/33,C;A;A;A;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,A;B;A;A;A;A;A;A;A;B;B;A;B;A;B;B;A;B;B;B;B;B;B;A;B;A;A;B;C;B;A;B;B;A;B;C;A;A;A;A;A;B;B;B;A;A;B;B;A;B;A;B;B;B;B;A;A;B;A;A;A;B;B;A,0
336,wreath_33/33,C;A;A;A;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,A;B;B;B;A;A;B;B;A;A;A;A;A;B;C;A;A;B;A;B;A;C;A;B;A;B;A;B;B;B;A;A;B;A;B;B;B;A;B;A;A;B;B;B;B;B;A;B;B;B;A;B;A;B;A;A;A;B;A;A;B;A;A;B,8
337,wreath_100/100,C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;C;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B,A;A;B;B;B;A;B;B;A;B;A;B;B;B;B;B;A;A;A;A;B;B;B;A;B;A;A;A;B;A;B;B;A;B;A;B;B;B;A;A;A;B;A;B;B;B;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;B;A;A;B;B;A;B;A;B;B;B;B;B;A;A;A;A;A;B;B;A;A;A;A;B;A;A;B;B;A;B;A;A;A;B;B;A;C;B;B;A;B;A;B;A;B;A;A;B;A;A;A;A;B;B;A;A;A;A;A;A;B;A;A;B;B;B;A;B;B;B;A;A;A;B;B;B;A;A;B;A;A;B;B;B;A;A;B;A;A;A;A;B;A;A;B;B;B;B;B;A;B;B;B;A;A;B;C;A;A;A;A;B;B;A;B;A;B;A;B;B;A;A;B;A;B;A;B;A;B;B;B;A;B,8
338,globe_1/8,A;A;C;C;E;E;G;G;I;I;K;K;M;M;O;O;B;B;D;D;F;F;H;H;J;J;L;L;N;N;P;P,I;P;O;A;A;D;F;L;J;M;G;M;P;F;E;J;E;B;O;G;H;D;N;L;N;I;B;K;C;C;K;H,0
339,globe_1/8,A;A;C;C;E;E;G;G;I;I;K;K;M;M;O;O;B;B;D;D;F;F;H;H;J;J;L;L;N;N;P;P,K;I;C;B;M;J;D;G;E;H;N;E;F;I;D;K;L;P;A;O;B;N;J;F;H;C;G;M;O;P;L;A,0
340,globe_1/8,A;A;C;C;E;E;G;G;I;I;K;K;M;M;O;O;B;B;D;D;F;F;H;H;J;J;L;L;N;N;P;P,M;O;L;M;P;F;L;B;I;G;E;J;A;G;O;I;C;H;D;P;B;A;N;J;N;K;E;H;K;D;C;F,0
341,globe_1/8,A;A;C;C;E;E;G;G;I;I;K;K;M;M;O;O;B;B;D;D;F;F;H;H;J;J;L;L;N;N;P;P,P;O;G;J;A;L;F;C;D;B;P;N;F;M;I;G;O;M;H;H;E;N;K;C;B;I;D;J;L;E;A;K,0
342,globe_1/8,A;A;C;C;E;E;G;G;I;I;K;K;M;M;O;O;B;B;D;D;F;F;H;H;J;J;L;L;N;N;P;P,F;H;O;M;C;J;K;I;J;L;B;N;B;G;K;H;D;P;A;D;E;N;P;G;F;O;L;C;I;E;M;A,2
343,globe_1/8,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N21;N1;N9;N20;N30;N8;N25;N26;N11;N2;N16;N27;N4;N28;N6;N13;N17;N31;N12;N18;N19;N0;N29;N10;N22;N14;N24;N7;N3;N5;N15;N23,0
344,globe_1/8,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N30;N0;N22;N15;N24;N19;N14;N18;N31;N6;N23;N16;N9;N1;N29;N13;N21;N12;N8;N26;N4;N28;N3;N25;N7;N20;N2;N10;N11;N27;N5;N17,0
345,globe_1/8,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N19;N11;N22;N29;N15;N7;N14;N16;N0;N18;N9;N24;N3;N30;N27;N8;N20;N10;N1;N4;N26;N25;N5;N23;N12;N6;N13;N31;N17;N21;N28;N2,0
346,globe_1/8,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N9;N7;N17;N11;N30;N14;N5;N0;N16;N31;N6;N4;N1;N8;N12;N13;N15;N22;N26;N27;N3;N21;N19;N25;N29;N23;N20;N28;N2;N18;N24;N10,0
347,globe_1/8,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N26;N10;N17;N24;N11;N3;N14;N16;N23;N2;N21;N1;N25;N22;N27;N9;N7;N6;N8;N5;N19;N0;N31;N12;N30;N18;N15;N28;N13;N20;N4;N29,0
348,globe_1/16,A;A;A;A;C;C;C;C;E;E;E;E;G;G;G;G;I;I;I;I;K;K;K;K;M;M;M;M;O;O;O;O;B;B;B;B;D;D;D;D;F;F;F;F;H;H;H;H;J;J;J;J;L;L;L;L;N;N;N;N;P;P;P;P,P;B;G;G;B;L;A;E;C;P;I;L;L;P;E;J;J;A;D;I;O;H;M;D;C;F;O;N;F;A;K;O;N;H;O;J;L;C;M;B;J;P;K;C;D;F;G;I;K;I;M;A;E;M;B;H;N;H;N;E;G;K;F;D,0
349,globe_1/16,A;A;A;A;C;C;C;C;E;E;E;E;G;G;G;G;I;I;I;I;K;K;K;K;M;M;M;M;O;O;O;O;B;B;B;B;D;D;D;D;F;F;F;F;H;H;H;H;J;J;J;J;L;L;L;L;N;N;N;N;P;P;P;P,E;C;A;H;C;J;K;H;I;K;A;A;H;I;L;M;M;P;I;N;C;L;M;K;G;O;F;D;J;N;F;B;J;G;P;L;P;G;B;O;O;E;A;N;J;G;C;O;K;F;E;P;H;I;N;M;E;F;D;L;B;D;D;B,0
350,globe_1/16,A;A;A;A;C;C;C;C;E;E;E;E;G;G;G;G;I;I;I;I;K;K;K;K;M;M;M;M;O;O;O;O;B;B;B;B;D;D;D;D;F;F;F;F;H;H;H;H;J;J;J;J;L;L;L;L;N;N;N;N;P;P;P;P,L;O;H;C;A;L;B;A;J;N;E;E;C;J;C;G;I;M;I;B;N;P;N;G;H;L;M;P;G;F;F;A;O;D;G;C;J;K;D;I;M;K;D;B;K;J;H;K;P;F;L;M;D;P;F;O;I;N;E;H;E;B;O;A,0
351,globe_1/16,A;A;A;A;C;C;C;C;E;E;E;E;G;G;G;G;I;I;I;I;K;K;K;K;M;M;M;M;O;O;O;O;B;B;B;B;D;D;D;D;F;F;F;F;H;H;H;H;J;J;J;J;L;L;L;L;N;N;N;N;P;P;P;P,O;E;J;E;D;A;G;L;N;D;G;C;H;F;I;I;M;I;C;F;M;H;B;A;F;D;P;L;O;N;G;K;J;D;E;M;O;B;C;G;J;K;B;P;L;C;F;B;N;L;E;K;M;I;P;O;A;P;J;K;H;A;N;H,2
352,globe_1/16,A;A;A;A;C;C;C;C;E;E;E;E;G;G;G;G;I;I;I;I;K;K;K;K;M;M;M;M;O;O;O;O;B;B;B;B;D;D;D;D;F;F;F;F;H;H;H;H;J;J;J;J;L;L;L;L;N;N;N;N;P;P;P;P,F;H;G;J;C;N;D;O;E;L;K;O;H;B;L;A;N;M;G;D;F;P;O;K;P;E;C;B;B;C;F;J;A;K;B;I;C;N;H;A;M;D;I;M;J;E;N;I;M;O;J;G;I;F;L;H;P;D;E;G;A;L;P;K,2
353,globe_2/6,A;A;A;D;D;D;G;G;G;J;J;J;B;B;B;E;E;E;H;H;H;K;K;K;C;C;C;F;F;F;I;I;I;L;L;L,C;F;A;F;L;J;L;D;G;C;G;J;E;E;H;H;H;K;K;K;B;B;B;E;I;I;A;L;A;D;G;I;F;J;C;D,4
354,globe_2/6,A;A;A;D;D;D;G;G;G;J;J;J;B;B;B;E;E;E;H;H;H;K;K;K;C;C;C;F;F;F;I;I;I;L;L;L,F;J;A;L;D;L;D;I;C;I;I;A;B;B;B;E;E;E;H;H;H;K;K;K;L;D;G;J;F;C;F;G;G;J;C;A,0
355,globe_2/6,A;A;A;D;D;D;G;G;G;J;J;J;B;B;B;E;E;E;H;H;H;K;K;K;C;C;C;F;F;F;I;I;I;L;L;L,F;J;J;A;D;I;D;L;I;I;C;F;E;E;H;H;H;K;K;K;B;B;B;E;G;C;L;F;A;G;A;L;J;D;G;C,0
356,globe_2/6,A;A;A;D;D;D;G;G;G;J;J;J;B;B;B;E;E;E;H;H;H;K;K;K;C;C;C;F;F;F;I;I;I;L;L;L,L;F;C;D;G;C;A;I;D;L;G;L;B;B;E;E;E;H;H;H;K;K;K;B;F;I;A;I;C;J;G;F;A;J;D;J,0
357,globe_2/6,A;A;A;D;D;D;G;G;G;J;J;J;B;B;B;E;E;E;H;H;H;K;K;K;C;C;C;F;F;F;I;I;I;L;L;L,A;L;G;F;C;D;D;F;I;F;D;G;E;E;E;H;H;H;K;K;K;B;B;B;C;A;L;J;L;C;J;G;I;J;A;I,2
358,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,C;F;B;F;H;H;E;D;H;E;G;A;G;C;E;D;C;B;B;A;F;D;F;H;A;A;B;C;D;G;G;E,2
359,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,D;B;G;B;F;E;D;C;F;B;F;E;B;G;H;A;H;A;D;C;E;C;D;G;F;E;A;H;G;H;A;C,4
360,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,E;E;F;A;D;G;F;H;C;F;A;C;G;B;H;H;G;D;B;A;F;D;E;E;B;G;B;H;C;D;A;C,2
361,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,C;E;G;H;E;F;F;H;G;E;F;E;B;H;A;C;H;B;C;A;G;F;D;D;A;B;D;D;C;B;A;G,0
362,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,F;H;D;C;D;E;E;A;A;E;E;F;C;H;D;D;A;H;F;B;B;G;G;C;B;A;F;G;B;C;H;G,0
363,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,F;D;B;G;H;C;A;C;C;A;H;E;C;F;E;A;G;D;F;B;H;D;B;G;E;G;D;F;H;E;B;A,0
364,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,E;G;G;H;C;B;B;F;G;H;E;A;C;F;B;C;G;F;E;D;B;H;A;D;H;E;C;A;F;D;A;D,0
365,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,A;G;B;E;F;G;H;A;B;E;F;C;G;D;A;D;H;C;G;A;H;F;E;B;F;D;C;E;H;C;D;B,0
366,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,B;C;F;G;B;D;E;H;E;C;F;H;G;B;H;A;G;C;B;D;A;D;E;F;F;A;H;A;C;E;D;G,0
367,globe_3/4,A;A;C;C;E;E;G;G;A;A;C;C;E;E;G;G;B;B;D;D;F;F;H;H;B;B;D;D;F;F;H;H,D;B;F;G;F;C;A;D;C;E;A;B;F;G;F;C;E;H;A;H;G;D;D;B;E;E;H;H;C;A;G;B,0
368,globe_3/4,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N4;N6;N5;N7;N0;N1;N26;N25;N14;N13;N18;N22;N20;N15;N9;N11;N19;N12;N8;N16;N10;N21;N17;N23;N29;N3;N24;N27;N30;N31;N2;N28,0
369,globe_3/4,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N24;N6;N7;N2;N29;N5;N27;N26;N18;N22;N23;N10;N21;N15;N17;N13;N8;N20;N9;N16;N14;N11;N19;N12;N3;N4;N31;N25;N28;N30;N0;N1,0
370,globe_3/4,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N1;N28;N6;N2;N26;N7;N0;N29;N11;N16;N23;N17;N10;N14;N9;N12;N8;N18;N22;N21;N13;N19;N15;N20;N5;N30;N27;N4;N25;N3;N31;N24,2
371,globe_3/4,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N30;N3;N28;N6;N31;N25;N27;N1;N9;N20;N15;N12;N23;N11;N17;N18;N22;N10;N19;N8;N21;N14;N16;N13;N7;N4;N29;N26;N24;N0;N2;N5,0
372,globe_3/4,N0;N1;N2;N3;N4;N5;N6;N7;N8;N9;N10;N11;N12;N13;N14;N15;N16;N17;N18;N19;N20;N21;N22;N23;N24;N25;N26;N27;N28;N29;N30;N31,N5;N28;N1;N30;N29;N27;N4;N6;N20;N12;N19;N10;N18;N16;N23;N14;N11;N13;N22;N9;N17;N21;N8;N15;N7;N0;N2;N26;N31;N24;N3;N25,2
373,globe_6/4,A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;B;B;E;E;H;H;K;K;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L,F;G;G;A;D;I;J;A;I;L;L;J;A;C;G;F;I;A;I;G;F;A;L;C;K;B;B;E;E;H;H;K;J;C;F;G;L;D;J;D;D;I;G;D;A;F;C;J;C;F;D;J;I;L;L;C,4
374,globe_6/4,A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;B;B;E;E;H;H;K;K;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L,C;L;G;I;F;J;D;G;J;I;D;A;C;F;A;I;A;G;A;D;L;L;F;I;E;E;H;H;K;K;B;B;J;F;C;C;G;J;D;I;L;L;F;D;J;C;G;G;A;A;L;I;J;F;D;C,0
375,globe_6/4,A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;B;B;E;E;H;H;K;K;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L,F;C;L;J;D;C;I;I;L;J;G;A;I;G;A;I;G;G;D;C;F;A;J;J;H;K;K;B;B;E;E;H;C;D;F;I;L;L;I;A;D;F;J;C;F;C;D;L;A;G;F;L;A;J;D;G,0
376,globe_6/4,A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;B;B;E;E;H;H;K;K;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L,L;L;D;F;I;G;J;F;C;J;L;A;F;I;F;I;J;G;I;J;L;F;A;A;H;H;K;K;B;B;E;E;L;D;F;C;G;D;I;C;C;J;D;G;L;G;D;A;A;D;C;I;G;A;C;J,0
377,globe_6/4,A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;A;A;D;D;G;G;J;J;B;B;E;E;H;H;K;K;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L;C;C;F;F;I;I;L;L,J;J;I;A;F;G;C;F;G;C;A;A;I;L;G;I;F;D;I;G;L;J;J;C;H;K;K;B;B;E;E;H;A;F;C;A;L;I;D;G;L;J;C;D;F;J;F;D;G;C;I;A;L;D;D;L,0
378,globe_6/8,A;A;D;D;G;G;J;J;M;M;P;P;S;S;V;V;A;A;D;D;G;G;J;J;M;M;P;P;S;S;V;V;A;A;D;D;G;G;J;J;M;M;P;P;S;S;V;V;B;B;E;E;H;H;K;K;N;N;Q;Q;T;T;W;W;C;C;F;F;I;I;L;L;O;O;R;R;U;U;X;X;C;C;F;F;I;I;L;L;O;O;R;R;U;U;X;X;C;C;F;F;I;I;L;L;O;O;R;R;U;U;X;X,V;I;M;P;S;G;R;F;A;G;J;C;F;U;U;D;L;A;U;X;R;F;U;X;S;V;P;P;J;M;G;L;A;R;D;O;C;L;C;S;P;X;P;J;I;M;V;R;W;B;B;E;E;H;H;K;K;N;N;Q;Q;T;T;W;A;I;F;X;D;J;O;S;L;G;U;V;G;M;U;F;A;M;G;I;F;C;D;C;J;R;V;S;O;D;O;I;X;V;I;O;L;M;O;L;J;X;C;R;A;S;D;P,0
379,globe_6/8,A;A;D;D;G;G;J;J;M;M;P;P;S;S;V;V;A;A;D;D;G;G;J;J;M;M;P;P;S;S;V;V;A;A;D;D;G;G;J;J;M;M;P;P;S;S;V;V;B;B;E;E;H;H;K;K;N;N;Q;Q;T;T;W;W;C;C;F;F;I;I;L;L;O;O;R;R;U;U;X;X;C;C;F;F;I;I;L;L;O;O;R;R;U;U;X;X;C;C;F;F;I;I;L;L;O;O;R;R;U;U;X;X,C;I;J;S;P;I;R;O;C;O;U;F;V;S;G;X;V;A;R;G;P;M;I;A;D;L;J;O;I;L;C;J;L;R;A;C;A;O;J;P;L;V;J;S;D;U;I;O;K;K;N;N;Q;Q;T;T;W;W;B;B;E;E;H;H;M;F;U;F;M;I;X;D;G;V;X;G;P;S;R;C;G;U;F;C;X;P;O;D;F;M;S;V;X;S;R;U;D;G;U;M;L;A;F;M;V;P;X;R;A;L;D;J,0
